> file from Tom Parsons (USGS - Menlo Park) sent to Carl Tape on 20-March-2008
23.250	33.357
23.261	33.349
23.272	33.346
23.279	33.343
23.287	33.343
23.294	33.343
23.305	33.340
23.312	33.340
23.320	33.337
23.327	33.334
23.341	33.331
23.349	33.329
23.356	33.326
23.367	33.326
23.374	33.323
23.389	33.323
23.404	33.320
23.415	33.320
23.418	33.317
23.440	33.317
23.451	33.314
23.466	33.314
23.510	33.309
23.524	33.309
23.539	33.306
23.553	33.300
23.561	33.300
23.564	33.300
23.572	33.297
23.579	33.297
23.583	33.294
23.594	33.294
23.601	33.294
23.608	33.294
23.616	33.294
23.627	33.294
23.634	33.294
23.641	33.294
23.649	33.294
23.660	33.292
23.663	33.292
23.667	33.289
23.674	33.289
23.685	33.289
23.692	33.289
23.692	33.286
23.700	33.283
23.707	33.280
23.714	33.277
23.722	33.277
23.733	33.277
23.747	33.274
23.758	33.274
23.766	33.274
23.776	33.274
23.787	33.271
23.802	33.269
23.813	33.266
23.820	33.260
23.831	33.257
23.842	33.254
23.853	33.248
23.864	33.246
23.872	33.243
23.879	33.240
23.886	33.240
23.893	33.237
23.901	33.231
23.904	33.225
23.912	33.220
23.919	33.214
23.930	33.208
23.941	33.202
23.952	33.199
23.959	33.197
23.967	33.188
23.974	33.179
23.978	33.173
23.985	33.165
23.992	33.159
23.999	33.153
24.003	33.145
24.007	33.142
24.014	33.133
24.021	33.127
24.025	33.124
24.025	33.121
24.032	33.121
24.036	33.119
24.036	33.116
24.040	33.113
24.051	33.107
24.062	33.101
24.069	33.096
24.076	33.090
24.080	33.087
24.087	33.081
24.095	33.075
24.102	33.067
24.109	33.058
24.113	33.052
24.124	33.046
24.127	33.046
24.135	33.044
24.138	33.041
24.142	33.038
24.146	33.038
24.146	33.035
24.149	33.032
24.160	33.020
24.168	33.018
24.175	33.015
24.179	33.012
24.182	33.009
24.186	33.003
24.186	33.000
24.193	32.995
24.197	32.995
24.204	32.992
24.212	32.989
24.222	32.989
24.226	32.983
24.237	32.983
24.244	32.977
24.252	32.974
24.263	32.969
24.266	32.966
24.270	32.963
24.277	32.960
24.285	32.957
24.303	32.954
24.310	32.951
24.318	32.948
24.321	32.943
24.325	32.940
24.336	32.931
24.343	32.928
24.354	32.928
24.361	32.925
24.376	32.925
24.383	32.923
24.387	32.917
24.391	32.914
24.398	32.911
24.405	32.908
24.413	32.905
24.420	32.899
24.424	32.899
24.427	32.899
24.435	32.899
24.446	32.899
24.460	32.902
24.467	32.905
24.478	32.908
24.486	32.911
24.493	32.911
24.497	32.911
24.500	32.911
24.504	32.911
24.508	32.911
24.519	32.911
24.526	32.911
24.544	32.905
24.552	32.905
24.559	32.903
24.570	32.900
24.581	32.900
24.592	32.900
24.603	32.900
24.617	32.900
24.628	32.900
24.639	32.891
24.650	32.888
24.654	32.888
24.658	32.888
24.661	32.888
24.665	32.888
24.669	32.888
24.676	32.885
24.679	32.885
24.687	32.883
24.698	32.880
24.705	32.877
24.716	32.874
24.716	32.871
24.742	32.868
24.753	32.868
24.767	32.865
24.782	32.862
24.796	32.854
24.818	32.848
24.833	32.845
24.844	32.842
24.862	32.839
24.881	32.837
24.895	32.834
24.906	32.828
24.913	32.828
24.917	32.828
24.917	32.825
24.921	32.825
24.924	32.825
24.928	32.825
24.935	32.822
24.946	32.819
24.954	32.819
24.961	32.814
24.976	32.811
24.983	32.808
24.994	32.805
25.005	32.802
25.016	32.799
25.027	32.796
25.041	32.791
25.052	32.788
25.060	32.782
25.078	32.776
25.089	32.773
25.093	32.770
25.111	32.768
25.133	32.759
25.147	32.753
25.158	32.753
25.166	32.750
25.180	32.744
25.191	32.742
25.213	32.736
25.224	32.730
25.232	32.727
25.239	32.721
25.242	32.721
25.246	32.719
25.250	32.719
25.257	32.716
25.268	32.713
25.279	32.710
25.286	32.707
25.290	32.707
25.294	32.704
25.297	32.704
25.301	32.701
25.312	32.698
25.312	32.696
25.319	32.696
25.323	32.696
25.327	32.690
25.330	32.684
25.345	32.681
25.352	32.681
25.359	32.675
25.370	32.670
25.381	32.667
25.389	32.661
25.396	32.658
25.407	32.655
25.411	32.652
25.425	32.647
25.433	32.644
25.440	32.635
25.447	32.632
25.458	32.626
25.465	32.623
25.476	32.621
25.487	32.618
25.495	32.612
25.502	32.609
25.509	32.606
25.520	32.600
25.528	32.598
25.542	32.592
25.553	32.586
25.561	32.580
25.571	32.577
25.582	32.575
25.597	32.566
25.608	32.563
25.623	32.560
25.637	32.560
25.648	32.557
25.663	32.554
25.681	32.543
25.688	32.540
25.703	32.537
25.714	32.537
25.721	32.537
25.729	32.537
25.740	32.540
25.754	32.540
25.773	32.543
25.784	32.543
25.794	32.543
25.805	32.543
25.820	32.540
25.831	32.534
25.842	32.534
25.846	32.534
25.849	32.534
25.853	32.534
25.857	32.534
25.860	32.534
25.864	32.534
25.864	32.532
25.879	32.532
25.890	32.529
25.904	32.529
25.911	32.529
25.922	32.529
25.930	32.526
25.941	32.526
25.952	32.526
25.955	32.523
25.970	32.523
25.981	32.523
25.992	32.523
25.999	32.523
26.014	32.523
26.025	32.523
26.036	32.523
26.050	32.523
26.065	32.526
26.087	32.526
26.113	32.526
26.127	32.526
26.145	32.526
26.156	32.526
26.164	32.532
26.175	32.535
26.186	32.535
26.197	32.538
26.204	32.538
26.208	32.538
26.211	32.538
26.219	32.541
26.222	32.541
26.230	32.541
26.241	32.541
26.251	32.541
26.259	32.541
26.273	32.541
26.284	32.544
26.295	32.550
26.306	32.553
26.317	32.558
26.325	32.561
26.339	32.567
26.354	32.573
26.357	32.576
26.376	32.579
26.390	32.584
26.405	32.590
26.420	32.596
26.434	32.605
26.445	32.611
26.449	32.616
26.464	32.619
26.474	32.625
26.485	32.631
26.507	32.640
26.518	32.643
26.544	32.648
26.562	32.654
26.584	32.663
26.602	32.674
26.624	32.686
26.628	32.686
26.624	32.686
26.624	32.689
26.628	32.692
26.646	32.701
26.654	32.706
26.672	32.712
26.683	32.715
26.697	32.724
26.708	32.727
26.719	32.730
26.730	32.733
26.741	32.741
26.752	32.750
26.763	32.759
26.778	32.767
26.789	32.770
26.803	32.773
26.825	32.782
26.844	32.788
26.855	32.799
26.862	32.808
26.880	32.822
26.899	32.837
26.906	32.843
26.895	32.840
26.888	32.837
26.895	32.837
26.902	32.846
26.920	32.854
26.935	32.863
26.950	32.875
26.972	32.883
27.008	32.898
27.052	32.909
27.067	32.921
27.070	32.936
27.074	32.944
27.081	32.953
27.092	32.959
27.107	32.964
27.118	32.970
27.133	32.979
27.136	32.988
27.140	32.991
27.151	32.996
27.154	33.002
27.162	33.005
27.169	33.011
27.180	33.017
27.191	33.022
27.198	33.028
27.202	33.040
27.209	33.046
27.224	33.054
27.231	33.063
27.246	33.069
27.260	33.075
27.271	33.080
27.279	33.089
27.286	33.095
27.301	33.098
27.312	33.104
27.330	33.107
27.345	33.109
27.356	33.112
27.370	33.118
27.377	33.124
27.388	33.136
27.399	33.138
27.410	33.138
27.414	33.139
27.462	33.136
27.465	33.136
27.483	33.142
27.494	33.150
27.498	33.150
27.505	33.153
27.524	33.156
27.527	33.156
27.542	33.156
27.553	33.165
27.568	33.168
27.582	33.171
27.600	33.176
27.608	33.176
27.622	33.179
27.633	33.179
27.648	33.179
27.663	33.179
27.674	33.182
27.688	33.185
27.692	33.191
27.706	33.194
27.721	33.194
27.732	33.194
27.743	33.194
27.747	33.197
27.750	33.197
27.761	33.200
27.780	33.206
27.794	33.209
27.816	33.211
27.827	33.214
27.842	33.217
27.856	33.220
27.871	33.226
27.878	33.232
27.893	33.235
27.893	33.238
27.897	33.238
27.911	33.246
27.926	33.249
27.937	33.258
27.951	33.267
27.966	33.275
27.973	33.287
27.984	33.296
27.995	33.301
28.003	33.313
28.017	33.322
28.017	33.325
28.021	33.327
28.025	33.327
28.050	33.342
28.065	33.354
28.079	33.371
28.083	33.383
28.090	33.400
28.098	33.411
28.112	33.423
28.120	33.435
28.134	33.443
28.145	33.455
28.152	33.469
28.163	33.478
28.171	33.490
28.185	33.498
28.196	33.507
28.207	33.516
28.211	33.522
28.218	33.530
28.222	33.536
28.222	33.539
28.222	33.542
28.226	33.542
28.233	33.548
28.233	33.553
28.233	33.559
28.233	33.565
28.233	33.568
28.226	33.568
28.218	33.568
28.211	33.568
28.204	33.568
28.200	33.571
28.196	33.576
28.189	33.582
28.185	33.585
28.182	33.588
28.178	33.591
28.178	33.594
28.178	33.597
28.178	33.602
28.185	33.611
28.189	33.617
28.196	33.623
28.200	33.629
28.204	33.631
28.211	33.637
28.218	33.643
28.226	33.652
28.233	33.657
28.244	33.672
28.251	33.681
28.262	33.689
28.273	33.701
28.280	33.713
28.284	33.718
28.299	33.727
28.313	33.736
28.317	33.741
28.321	33.741
28.321	33.744
28.332	33.750
28.339	33.756
28.346	33.762
28.354	33.768
28.365	33.776
28.372	33.779
28.383	33.785
28.390	33.788
28.397	33.788
28.408	33.791
28.416	33.794
28.427	33.799
28.434	33.805
28.445	33.811
28.456	33.814
28.471	33.817
28.482	33.820
28.500	33.829
28.514	33.834
28.544	33.846
28.558	33.852
28.577	33.855
28.580	33.858
28.584	33.858
28.584	33.860
28.595	33.866
28.599	33.872
28.613	33.881
28.624	33.889
28.631	33.898
28.642	33.910
28.650	33.918
28.657	33.927
28.664	33.936
28.672	33.944
28.679	33.953
28.686	33.962
28.697	33.971
28.705	33.979
28.708	33.988
28.712	33.988
28.708	33.985
28.701	33.982
28.705	33.985
28.723	34.000
28.734	34.014
28.745	34.023
28.752	34.031
28.759	34.046
28.763	34.052
28.770	34.057
28.781	34.066
28.792	34.072
28.800	34.078
28.814	34.089
28.822	34.101
28.822	34.104
28.829	34.110
28.829	34.112
28.829	34.115
28.840	34.118
28.851	34.124
28.869	34.130
28.880	34.139
28.891	34.150
28.902	34.159
28.909	34.168
28.924	34.173
28.938	34.176
28.953	34.179
28.968	34.185
28.986	34.202
29.001	34.208
29.019	34.217
29.037	34.217
29.048	34.220
29.063	34.223
29.070	34.229
29.081	34.234
29.096	34.237
29.110	34.243
29.121	34.249
29.136	34.255
29.165	34.258
29.183	34.261
29.202	34.266
29.242	34.287
29.253	34.292
29.257	34.292
29.275	34.295
29.278	34.295
29.282	34.295
29.286	34.304
29.297	34.307
29.300	34.310
29.315	34.313
29.326	34.316
29.337	34.319
29.352	34.324
29.370	34.330
29.385	34.339
29.403	34.348
29.414	34.356
29.443	34.362
29.447	34.362
29.450	34.362
29.454	34.362
29.454	34.365
29.458	34.368
29.461	34.368
29.480	34.374
29.491	34.380
29.509	34.385
29.527	34.388
29.538	34.394
29.553	34.397
29.571	34.406
29.586	34.409
29.600	34.414
29.615	34.417
29.637	34.423
29.651	34.429
29.670	34.441
29.684	34.446
29.692	34.449
29.710	34.449
29.728	34.452
29.743	34.452
29.754	34.458
29.761	34.461
29.768	34.464
29.776	34.470
29.779	34.470
29.794	34.478
29.809	34.481
29.823	34.487
29.838	34.490
29.852	34.490
29.867	34.490
29.882	34.487
29.893	34.487
29.907	34.496
29.911	34.502
29.926	34.505
29.933	34.505
